Date,MultiStrategy,BuyHold_SPY
2018-03-07,1.0057344021785677,1.0149199053756115
2018-03-08,1.0057344021785677,1.0198313035619238
2018-03-09,1.0057344021785677,1.0375788764399108
2018-03-12,1.0057344021785677,1.0362765849665587
2018-03-13,1.0057344021785677,1.0295795454362713
2018-03-14,1.0057344021785677,1.0242960823508793
2018-03-15,1.0057344021785677,1.0231798876536404
2018-03-16,1.0057344021785677,1.024289328060699
2018-03-19,1.0057344021785677,1.0104303608559944
2018-03-20,1.0057344021785677,1.0121489095841776
2018-03-21,1.0057344021785677,1.0102065043814443
2018-03-22,1.00141602834405,0.9849540788675957
2018-03-23,0.9950317709034777,0.963959815189756
2018-03-26,1.0035259681284072,0.9903332598938298
2018-03-27,1.0024081987727798,0.9734858087538825
2018-03-28,1.0008109538180887,0.9706092530559151
2018-03-29,1.0041018573244476,0.9830112233788505
2018-04-02,1.0013607375296287,0.9617934248593265
2018-04-03,1.0033293246324373,0.9741207120308388
2018-04-04,1.0047022856425936,0.9845430963917624
2018-04-05,1.0040764518062508,0.9923131031621342
2018-04-06,1.0032508601152768,0.970198463559801
2018-04-09,1.0036050055777368,0.9749801793746499
2018-04-10,1.004855163686019,0.9904826261966758
2018-04-11,1.0048441698731054,0.98529005655914
2018-04-12,1.0048441698731054,0.993396298327349
2018-04-13,1.0048441698731054,0.9904826261966759
2018-04-16,1.0048441698731054,0.9986262417038829
2018-04-17,1.0048441698731054,1.0093099849315008
2018-04-18,1.0048441698731054,1.0100568807723054
2018-04-19,1.0048441698731054,1.004453650291802
2018-04-20,1.0048441698731054,0.9959362973946135
2018-04-23,1.0046807020533928,0.9957871240714867
2018-04-24,1.0032233563174566,0.9823766417347597
2018-04-25,1.0036679824833104,0.9848047125647494
2018-04-26,1.0049726342374983,0.9948159214701203
2018-04-27,1.0037139999658078,0.9957498146590619
2018-04-30,1.0052568298579239,0.9880918004525382
2018-05-01,1.0052111221286342,0.9898475299400001
2018-05-02,1.0052111221286342,0.9831981564004143
2018-05-03,1.0052111221286342,0.9810315730902653
2018-05-04,1.0052111221286342,0.9937325333251861
2018-05-07,1.0052111221286342,0.9970946903238368
2018-05-08,1.0052111221286342,0.9970946903238368
2018-05-09,1.0052111221286342,1.0067321618392262
2018-05-10,1.0052111221286342,1.016145969859785
2018-05-11,1.0052111221286342,1.019246189052583
2018-05-14,1.0052111221286342,1.0197320476595588
2018-05-15,1.0052111221286342,1.0127090653831379
2018-05-16,1.0052111221286342,1.0169676775051588
2018-05-17,1.0052111221286342,1.016108338814494
2018-05-18,1.0052111221286342,1.0135683397472293
2018-05-21,1.0052111221286342,1.0211885942553158
2018-05-22,1.0052111221286342,1.0183498625823586
2018-05-23,1.0052111221286342,1.0211512848428907
2018-05-24,1.0052111221286342,1.019059384684165
2018-05-25,1.0081184411604003,1.0166314425073215
2018-05-29,1.0043637727150496,1.004939251592485
2018-05-30,1.0138404712311093,1.0183498625823584
2018-05-31,1.008419331334978,1.012111535845179
2018-06-01,1.0313080525316969,1.0220478686194074
2018-06-04,1.044670550541029,1.0269043962388258
2018-06-05,1.0495433893180968,1.0276512277530572
2018-06-06,1.0551011819948943,1.0362430708219492
2018-06-07,1.0482827634314016,1.0361311425846742
2018-06-08,1.0480370182243988,1.0391941810181935
2018-06-11,1.0451636907316932,1.0405763017688203
2018-06-12,1.0494098286530213,1.0419211774335952
2018-06-13,1.0445249028873673,1.0385962655207963
2018-06-14,1.050087747374961,1.0412114623520694
2018-06-15,1.0429095904272707,1.0398831829431663
2018-06-18,1.0434477049961528,1.037744131406324
2018-06-19,1.0353172958345451,1.0337666907355265
2018-06-20,1.040845718919095,1.035530589697778
2018-06-21,1.0321532322899853,1.0290387519358282
2018-06-22,1.0273790464113621,1.030914707788501
2018-06-25,1.0072610333162115,1.0168812869174226
2018-06-26,1.0157384072721478,1.0191326526509787
2018-06-27,1.0035733647782765,1.0106901115583597
2018-06-28,1.0140869312311231,1.0164685032975413
2018-06-29,1.011987397315869,1.0179320614897718
2018-07-02,1.0221271915806167,1.0201081008061734
2018-07-03,1.0124306547634956,1.0165061343428323
2018-07-05,1.0227416217267042,1.024798858846593
2018-07-06,1.031745214289404,1.0334666715983714
2018-07-09,1.038675093950633,1.042772346649471
2018-07-10,1.0413569926596271,1.0465249016205482
2018-07-11,1.0349303688900242,1.0388699750895356
2018-07-12,1.044676673246385,1.0482885432765072
2018-07-13,1.0463520711703873,1.0491135315771118
2018-07-16,1.0445710426390107,1.0481757787937815
2018-07-17,1.0495203582802615,1.052416186495602
2018-07-18,1.0472675322805947,1.0546295352244286
2018-07-19,1.0466214786051482,1.0506526091662163
2018-07-20,1.0482102331282086,1.0494515033924239
2018-07-23,1.0507720076950173,1.0514027856622512
2018-07-24,1.0531270901849297,1.0566933889972625
2018-07-25,1.063512311098713,1.0656989162580601
2018-07-26,1.0616852003943158,1.0631850981060662
2018-07-27,1.0526034685776955,1.055980714893372
2018-07-30,1.0438684600692867,1.0504648398992016
2018-07-31,1.0471716507448345,1.0556428717312063
2018-08-01,1.0542280306472487,1.0538792300752473
2018-08-02,1.0628385816289398,1.0596206983614427
2018-08-03,1.0660050310889835,1.0641604819346873
2018-08-06,1.0690462733412915,1.0680631108009153
2018-08-07,1.0717323949230966,1.0715900724799676
2018-08-08,1.073234853738401,1.071139850794515
2018-08-09,1.0726889484439996,1.0696766142351504
2018-08-10,1.067805818459054,1.062509862067747
2018-08-13,1.0667758739585942,1.0585320997640837
2018-08-14,1.0746014300549793,1.0652862612913252
2018-08-15,1.0689042948177414,1.0573314442763033
2018-08-16,1.0724058748693563,1.0658868141782214
2018-08-17,1.0704745946519891,1.069639176169579
2018-08-20,1.0720393042266496,1.0719280442952794
2018-08-21,1.073586427603965,1.074442119753566
2018-08-22,1.080034709993982,1.0738044504339643
2018-08-23,1.0819894264932586,1.0723781373275858
2018-08-24,1.0881959846616958,1.078831958084806
2018-08-27,1.096402580888829,1.0873502758805917
2018-08-28,1.098472638770802,1.0878753093706137
2018-08-29,1.1087841271959349,1.0937288988738036
2018-08-30,1.1090160348889377,1.089301429497273
2018-08-31,1.1136830368084225,1.0893389962159905
2018-09-04,1.1135946772127736,1.0874624614241595
2018-09-05,1.1039122873601455,1.0845361169585765
2018-09-06,1.0977303035083525,1.0812711574119502
2018-09-07,1.0942085971722169,1.0791698655735449
2018-09-10,1.0952830553043202,1.081046014405937
2018-09-11,1.1029434936941795,1.0846107357834263
2018-09-12,1.1002029542985525,1.0848735741613031
2018-09-13,1.1091551137254296,1.0912900211795253
2018-09-14,1.110071392687353,1.0914774688136744
2018-09-17,1.1013225627813221,1.085698755441627
2018-09-18,1.1041871404694281,1.0915900403166807
2018-09-19,1.102923233651056,1.0927534507186094
2018-09-20,1.1072538248477521,1.1016094186968413
2018-09-21,1.1034471868647011,1.1006025791739515
2018-09-24,1.1088207644222758,1.0969462567563015
2018-09-25,1.111758845675206,1.095928610369123
2018-09-26,1.1079245432756377,1.092649241670112
2018-09-27,1.1128040054775625,1.0957023094847935
2018-09-28,1.1186874266101887,1.0958155242535315
2018-10-01,1.1259008829539798,1.0996224995054906
2018-10-02,1.1251188674231951,1.098981806836951
2018-10-03,1.1270622159745005,1.0995845468273342
2018-10-04,1.1148559180333122,1.0909911599206865
2018-10-05,1.1062164305069349,1.0848842523724456
2018-10-08,1.1023601683337807,1.0848842523724456
2018-10-09,1.1074059956306177,1.083301175407309
2018-10-10,1.080693157907302,1.049000381134947
2018-10-11,1.0665513651733594,1.0258947263467182
2018-10-12,1.086629627651169,1.040142547686094
2018-10-15,1.0758833873782927,1.0343003439863512
2018-10-16,1.092307021360313,1.0569163448997887
2018-10-17,1.0906276727212707,1.0571045001262425
2018-10-18,1.0829656053138275,1.0418387750933957
2018-10-19,1.08187306185001,1.0412734088420106
2018-10-22,1.0829773935725548,1.0365995043637555
2018-10-23,1.0781025608890533,1.0313225382622513
2018-10-24,1.0633435596849188,1.000074876131144
2018-10-25,1.0761282269047978,1.0180167795866066
2018-10-26,1.0722956617954575,1.000112249870142
2018-10-29,1.0665851048444892,0.9945716734718834
2018-10-30,1.0689712138087586,1.0093097919517822
2018-10-31,1.0760897638929166,1.0200902180188394
2018-11-01,1.0767420473059994,1.0309455845436122
2018-11-02,1.0723573263343837,1.0248391272813833
2018-11-05,1.0701317110867763,1.0304932400812457
2018-11-06,1.0714044153433744,1.0370138961479651
2018-11-07,1.0745681915894911,1.0592152479708998
2018-11-08,1.0743084698434193,1.0572931056387078
2018-11-09,1.0714172723009563,1.0469652170137367
2018-11-12,1.064616367989705,1.027402283914981
2018-11-13,1.0642751116576945,1.0254799486030695
2018-11-14,1.061502000172939,1.0184689953958268
2018-11-15,1.063836231075856,1.0290986399754285
2018-11-16,1.0641272061393936,1.031775011377764
2018-11-19,1.06162389441146,1.0143226974705197
2018-11-20,1.060823928432321,0.995551624487198
2018-11-21,1.0611845772517712,0.9989439506486545
2018-11-23,1.0599201480682683,0.9922725130944795
2018-11-26,1.0645707612835975,1.008291759605165
2018-11-27,1.064498754280631,1.011684214419768
2018-11-28,1.0660424169757685,1.0349786033736088
2018-11-29,1.066022243109434,1.032717267021215
2018-11-30,1.066022243109434,1.0390118795098975
2018-12-03,1.066022243109434,1.0527697896681891
2018-12-04,1.066022243109434,1.0186574722551465
2018-12-06,1.066022243109434,1.0171120906618736
2018-12-07,1.066022243109434,0.993478572014404
2018-12-10,1.0663659683427134,0.9953633406075979
2018-12-11,1.066247904562356,0.9955892555324886
2018-12-12,1.067000561707433,1.0006024183575188
2018-12-13,1.0672514377586553,1.0002633529904634
2018-12-14,1.0672362047214858,0.9817939073086258
2018-12-17,1.0650346924660719,0.9625323442050616
2018-12-18,1.066477489959062,0.9614770667725925
2018-12-19,1.0641472201876792,0.9470782066394686
2018-12-20,1.0598590856639174,0.9316616357925932
2018-12-21,1.0544034884278166,0.9125725322316349
2018-12-24,1.049883850820443,0.888459523307931
2018-12-26,1.0568436621002195,0.9333489218062273
2018-12-27,1.0567173665604974,0.9405145804218872
2018-12-28,1.05731746295561,0.9393015099054896
2018-12-31,1.0572674198151366,0.9475284926514946
2019-01-02,1.057251030629512,0.9485141687318193
2019-01-03,1.057251030629512,0.9258800277247545
2019-01-04,1.0610540726449942,0.9568930908435964
2019-01-07,1.060974603345629,0.964437825954809
2019-01-08,1.0614299833646954,0.9734989957013783
2019-01-09,1.0614180202551855,0.9780486212403144
2019-01-10,1.0614180202551855,0.9814988413176027
2019-01-11,1.0614180202551855,0.9818777248334358
2019-01-14,1.0614180202551855,0.975887634342029
2019-01-15,1.0614180202551855,0.9870721599415929
2019-01-16,1.0614180202551855,0.9894606699290975
2019-01-17,1.0614180202551855,0.9969671950558612
2019-01-18,1.0614180202551855,1.0102368665239705
2019-01-22,1.0614180202551855,0.9965881828868817
2019-01-23,1.0614180202551855,0.9986735860617196
2019-01-24,1.0614180202551855,0.9992039586573128
2019-01-25,1.0614180202551855,1.0076590434316954
2019-01-28,1.0614180202551855,1.0000003859594402
2019-01-29,1.0614180202551855,0.9986735860617195
2019-01-30,1.0629316168684049,1.0144832565970934
2019-01-31,1.0629141931148467,1.0233928086107562
2019-02-01,1.0629141931148467,1.0238858717939243
2019-02-04,1.0629141931148467,1.0310894830877406
2019-02-05,1.0629141931148467,1.0354110709248723
2019-02-06,1.0629141931148467,1.0340467043084338
2019-02-07,1.0629141931148467,1.0241889786065907
2019-02-08,1.0629141931148467,1.0254401947808642
2019-02-11,1.0629141931148467,1.0260087773609066
2019-02-12,1.0629141931148467,1.039202607799276
2019-02-13,1.0629141931148467,1.0425767938671053
2019-02-14,1.0629141931148467,1.0402644465422062
2019-02-15,1.0670583856892435,1.0516002682418106
2019-02-19,1.0677509639842333,1.0534203886289923
2019-02-20,1.0685578590063796,1.0555432298694016
2019-02-21,1.0671330805289807,1.0517900959591662
2019-02-22,1.069614069995412,1.0583109450056052
2019-02-25,1.0722006482818216,1.059751924570661
2019-02-26,1.07468728294341,1.058993385620117
2019-02-27,1.0738326400772356,1.0585384037682515
2019-02-28,1.0725802525017691,1.0565672445873218
2019-03-01,1.0768865362604843,1.0631639346635005
2019-03-04,1.0744486769003125,1.0592966210859298
2019-03-05,1.0718906720257046,1.0578558345005933
2019-03-06,1.0696361641572794,1.0514487791620506
2019-03-07,1.0613991371941476,1.0426529565297107
2019-03-08,1.062196150434426,1.0405679393143115
2019-03-11,1.0729745685244516,1.0556568949241514
2019-03-12,1.0762145177435172,1.0596380022096181
2019-03-13,1.0805095992263638,1.0666519144392255
2019-03-14,1.0805216029646336,1.0659694094981405
2019-03-15,1.0851571382232104,1.0712358903682218
2019-03-18,1.0939080553012062,1.0751201218345299
2019-03-19,1.0909139488827733,1.0753867554802223
2019-03-20,1.0931811606711666,1.0721500352992073
2019-03-21,1.117319546575508,1.0842595126940455
2019-03-22,1.0997688573514777,1.0633915220792924
2019-03-25,1.0959367234197863,1.0625919427750807
2019-03-26,1.098418339309838,1.070512216420323
2019-03-27,1.0968053222527925,1.0649145823516832
2019-03-28,1.098641127036509,1.0689512677963486
2019-03-29,1.1040803278795424,1.0756916634369367
2019-04-01,1.111102532000613,1.0884483304842023
2019-04-02,1.1141910087008722,1.088981469122441
2019-04-03,1.1199361653419613,1.0906952576842113
2019-04-04,1.1198110796281968,1.0935891815569283
2019-04-05,1.1243803620161006,1.0988824866080118
2019-04-08,1.1275580844246662,1.0997201472435263
2019-04-09,1.1233304024472435,1.0940846248233032
2019-04-10,1.128074263226686,1.0978164666378272
2019-04-11,1.1266574013229103,1.0975116873342587
2019-04-12,1.1286438041503615,1.104937289632004
2019-04-15,1.1262948941566127,1.1042133583778126
2019-04-16,1.1277783375362356,1.104937289632004
2019-04-17,1.13118873183642,1.1022332578032155
2019-04-18,1.1347292682242092,1.1044038936874727
2019-04-22,1.1384294743097034,1.105356055623188
2019-04-23,1.1516911630803166,1.1152948971337688
2019-04-24,1.1496441403105773,1.1128194819459434
2019-04-25,1.151459981415356,1.112134017982494
2019-04-26,1.1486282347906356,1.117313079039669
2019-04-29,1.1511337682191116,1.1190646916264497
2019-04-30,1.151168274607674,1.1196357829428447
2019-05-01,1.150111217363571,1.1112203233375204
2019-05-02,1.1499086460696213,1.1088210708123003
2019-05-03,1.1591461149689948,1.1196739929272939
2019-05-06,1.152393423036316,1.1150664091459528
2019-05-07,1.1342869057929374,1.096445410057782
2019-05-08,1.1343613821891956,1.0949218994993792
2019-05-09,1.1282027745921546,1.0916089523291856
2019-05-10,1.1294903789756692,1.0970924067304904
2019-05-13,1.1016187339757584,1.0695221661330252
2019-05-14,1.1105092852433331,1.079195017263645
2019-05-15,1.1138070652804972,1.0855159393207445
2019-05-16,1.1191603729269732,1.0955694107846725
2019-05-17,1.1135575427606352,1.0884866691217985
2019-05-20,1.103145790521832,1.0812891688524309
2019-05-21,1.1110557258103901,1.0910378610127907
2019-05-22,1.1065814121151334,1.0876868325112943
2019-05-23,1.097189920456767,1.0743967695194974
2019-05-24,1.0957364668295801,1.0768337174165814
2019-05-28,1.0911506196673226,1.0668185202636755
2019-05-29,1.0850958326500868,1.059659744591342
2019-05-30,1.0871006093659503,1.062553668464059
2019-05-31,1.0782670517158184,1.0482355381802342
2019-06-03,1.069338533945526,1.0455699093156143
2019-06-04,1.0848025163370871,1.0682655465266073
2019-06-05,1.0912706163032349,1.0775192457066043
2019-06-06,1.0953612746641965,1.0845260820131655
2019-06-07,1.102147233427642,1.0953787468218663
2019-06-10,1.1049439764498594,1.100405353900684
2019-06-11,1.1056806602892488,1.1001392991941499
2019-06-12,1.1044404909840235,1.0981966366851241
2019-06-13,1.1060146754769131,1.102728186457006
2019-06-14,1.1051161178165363,1.101510098467903
2019-06-17,1.1055186013384608,1.1019284784996481
2019-06-18,1.1099489963671034,1.1134671218843837
2019-06-19,1.1109404113950274,1.115980103790927
2019-06-20,1.1151954444221914,1.1266427479025527
2019-06-21,1.1143855799974576,1.1250049933502415
2019-06-24,1.1147208079207838,1.123627375459735
2019-06-25,1.1067920243954465,1.1126068182951216
2019-06-26,1.1098299933905664,1.1114974422146362
2019-06-27,1.110826650135524,1.115438602698179
2019-06-28,1.110810023709907,1.1211785914731922
2019-07-01,1.1176755078601215,1.1313574997547562
2019-07-02,1.1205945132414106,1.134303528151722
2019-07-03,1.1259340180106188,1.1433726743933614
2019-07-05,1.12488761132339,1.1420717337780457
2019-07-08,1.1190730911497377,1.1357959046487218
2019-07-09,1.1199419531875099,1.1372117325236775
2019-07-10,1.1254262767068652,1.1426457841168056
2019-07-11,1.1257191360776495,1.1453240853163356
2019-07-12,1.12945531241841,1.1504512991555544
2019-07-15,1.1312955647699716,1.1508341709189227
2019-07-16,1.1270985260811617,1.147122656301513
2019-07-17,1.1224758315043681,1.139316497997033
2019-07-18,1.1259898263924302,1.1434871756935627
2019-07-19,1.1217179885214077,1.1371353125547798
2019-07-22,1.128621975649987,1.1399290156265345
2019-07-23,1.1335848496695589,1.1480793210973486
2019-07-24,1.1383470910749944,1.1534749053997349
2019-07-25,1.1340163155707923,1.147964562490855
2019-07-26,1.1434030998128082,1.155655704882549
2019-07-29,1.1431246911140056,1.1535511967154866
2019-07-30,1.1414656194661408,1.1507195409655753
2019-07-31,1.1271553171063067,1.1381301873350638
2019-08-01,1.1195925380526663,1.128219520863521
2019-08-02,1.1075847095300124,1.1197245536137876
2019-08-05,1.0783669953826083,1.0860508791030314
2019-08-06,1.092734024090112,1.1012804526017699
2019-08-07,1.0978596262462936,1.1019313088688665
2019-08-08,1.1160424286244903,1.1235510841439833
2019-08-09,1.109532991051452,1.1158978944304456
2019-08-12,1.103236621667253,1.1023139233259422
2019-08-13,1.1138199930280017,1.1194568264163516
2019-08-14,1.103707470540506,1.08635668763177
2019-08-15,1.103038722071378,1.0892268106724228
2019-08-16,1.1128929742805307,1.1052985476667958
2019-08-19,1.1177794578828444,1.1186146629207168
2019-08-20,1.1158685458092008,1.1100432757020853
2019-08-21,1.1190528847085968,1.1190736973466906
2019-08-22,1.1181749956482423,1.1187294215272103
2019-08-23,1.1082496619330149,1.0899921682397204
2019-08-26,1.114181131325337,1.102045681515921
2019-08-27,1.112990155434829,1.0977215206158635
2019-08-28,1.1133054724227425,1.1054516449108844
2019-08-29,1.1165000531026852,1.1195713277165522
2019-08-30,1.1162078355228118,1.1190736973466904
2019-09-03,1.1134101086491786,1.1125307842856622
2019-09-04,1.116283802518765,1.1251582192474763
2019-09-05,1.1199976708462487,1.139622435178917
2019-09-06,1.1174652837240833,1.1405026800058544
2019-09-09,1.1205428329174756,1.1410767303446143
2019-09-10,1.1266225342439566,1.1408086171877394
2019-09-11,1.1336620923496388,1.1489213559398361
2019-09-12,1.1354851789084945,1.152900726407828
2019-09-13,1.1287272836904731,1.1521353688405302
2019-09-16,1.1245056827531665,1.1485766941609168
2019-09-17,1.128190842906289,1.151484769879726
2019-09-18,1.1287808775629684,1.1521737074781255
2019-09-19,1.1261619011213,1.1520972875092275
2019-09-20,1.1166460935841018,1.1466537155832737
2019-09-23,1.1192371032874422,1.1463844445480822
2019-09-24,1.110590287048351,1.1373888879061222
2019-09-25,1.1224590028428252,1.1441165468852275
2019-09-26,1.1203244495740303,1.1417329900438553
2019-09-27,1.111066092876221,1.1355822117727283
2019-09-30,1.1194501463991837,1.1408490142756753
2019-10-01,1.1125687638203172,1.127278680404679
2019-10-02,1.0977367203566155,1.1073657464214328
2019-10-03,1.113312566712677,1.1164381089917297
2019-10-04,1.1242769281832692,1.1315459766140747
2019-10-07,1.123227539599921,1.1266635897122517
2019-10-08,1.111321424824647,1.109172551207973
2019-10-09,1.1229436538165027,1.119705255641843
2019-10-10,1.1289411483875333,1.1272786804046788
2019-10-11,1.1368383478122948,1.138965017601359
2019-10-14,1.1365110616122727,1.1376966262320554
2019-10-15,1.1447388863701946,1.14896008053687
2019-10-16,1.141695953966615,1.147115194419027
2019-10-17,1.142044508821197,1.1504978715945116
2019-10-18,1.1375779101513959,1.145461744182868
2019-10-21,1.1449100034120785,1.153227376746266
2019-10-22,1.1413676682445117,1.1494596407039261
2019-10-23,1.1454841946332055,1.1528043652012543
2019-10-24,1.149768249747322,1.1546878472629853
2019-10-25,1.1567542747870163,1.1594162363486955
2019-10-28,1.1641090038116046,1.1659515588740925
2019-10-29,1.157821761869744,1.1656056105637103
2019-10-30,1.1606757474176528,1.1691804955397567
2019-10-31,1.1610853142428237,1.1660667034400247
2019-11-01,1.1692652807979471,1.1768689362153786
2019-11-04,1.1758858887846202,1.1815974539542353
2019-11-05,1.1746673172531277,1.1802908526004827
2019-11-06,1.1734110803706068,1.1805594803699428
2019-11-07,1.1774011904423056,1.1847111174008211
2019-11-08,1.1807841744664889,1.1876332163125762
2019-11-11,1.1817188178082851,1.1853648040371363
2019-11-12,1.1845125420211533,1.1878637627507334
2019-11-13,1.1861078888399732,1.1882479210455648
2019-11-14,1.187219506996005,1.1899780485569145
2019-11-15,1.1920660736034236,1.1985891895977507
2019-11-18,1.1982411155047024,1.1994732940190769
2019-11-19,1.1954715803749616,1.1991273457086946
2019-11-20,1.1930065992865277,1.1946675843924441
2019-11-21,1.1907815537453519,1.1927455063868253
2019-11-22,1.1922078817953567,1.1953982056102428
2019-11-25,1.2069685337813953,1.204662518674809
2019-11-26,1.206444415692652,1.2073924097860025
2019-11-27,1.21241036816219,1.2127743568548817
2019-11-29,1.2070506961507077,1.2082763855541823
2019-12-02,1.1931839936475162,1.198012566196065
2019-12-03,1.1851408296622084,1.1899780485569147
2019-12-04,1.192965814187225,1.1973204122690082
2019-12-05,1.1964349351595132,1.1994732940190769
2019-12-06,1.2094384453930491,1.210429267304251
2019-12-09,1.2047339571030689,1.206623707236901
2019-12-10,1.2056585962426634,1.2052777380203825
2019-12-11,1.2112009817675973,1.2086992684460476
2019-12-12,1.2213213786292325,1.2191173429265705
2019-12-13,1.2266591432325948,1.2198478354912228
2019-12-16,1.2352154420332475,1.2282279154813163
2019-12-17,1.23542273557894,1.2284970578633614
2019-12-18,1.2349702920708558,1.228573735138552
2019-12-19,1.2426265175310431,1.233609733897049
2019-12-20,1.2493956440952296,1.2390181835140646
2019-12-23,1.2527815525345642,1.240911057255475
2019-12-24,1.2527994775481932,1.2409499105056554
2019-12-26,1.261821462834836,1.2475558636083672
2019-12-27,1.2608138592269602,1.2472464527915323
2019-12-30,1.2542145076931484,1.240370328081605
2019-12-31,1.259284050676265,1.2433835134209357
2020-01-02,1.2779557029931488,1.2550113134360523
2020-01-03,1.2663718760363185,1.2455084774382588
2020-01-06,1.2711944162303461,1.2502602813965944
2020-01-07,1.2683198294075861,1.2467445768678427
2020-01-08,1.2790336503282451,1.25338886860815
2020-01-09,1.291983313299697,1.2618878241054186
2020-01-10,1.2908962172300946,1.2582564603981494
2020-01-13,1.3069956865821053,1.2669097996709697
2020-01-14,1.2989642263814136,1.2649783299856714
2020-01-15,1.299723830690646,1.2678372602025967
2020-01-16,1.312382128235441,1.2783832159105348
2020-01-17,1.3176052290489229,1.2823625863785266
2020-01-21,1.3136419964902717,1.279851148309739
2020-01-22,1.3147598400242786,1.2800059180447296
2020-01-23,1.3195373934083499,1.2814737217907877
2020-01-24,1.3114071656990494,1.2700776260921447
2020-01-27,1.2921541233021772,1.249718908956993
2020-01-28,1.3073584436945027,1.262814641371314
2020-01-29,1.3119217022635714,1.2617719076206084
2020-01-30,1.3177280840504346,1.2658669372671176
2020-01-31,1.300128266199716,1.2428815088440996
2020-02-03,1.3114632002246394,1.2521140445815313
2020-02-04,1.330050993003351,1.2711978090369185
2020-02-05,1.3353769210789876,1.2858776476415466
2020-02-06,1.342326148648267,1.290204896217115
2020-02-07,1.3383717955972327,1.28332799958831
2020-02-10,1.3492216668048918,1.292908670739611
2020-02-11,1.3477728958044592,1.2951492939354514
2020-02-12,1.3543475118549335,1.303493351044583
2020-02-13,1.3517826518204217,1.3021026105331546
2020-02-14,1.3595728387841606,1.3041887213002972
2020-02-18,1.3601298884095654,1.3008284297722676
2020-02-19,1.3684320512450672,1.3070477801703688
2020-02-20,1.362546178319467,1.3016780551503873
2020-02-21,1.3501440565448763,1.2882729119192313
2020-02-24,1.326703037079863,1.2455472020352927
2020-02-25,1.3089469613723541,1.2078040998541395
2020-02-26,1.3149041215251642,1.2033613207532
2020-02-27,1.2856529549359335,1.149316578405248
2020-02-28,1.2913338606723925,1.1444877112122827
2020-03-02,1.3146824706678129,1.1940515931279923
2020-03-03,1.302794667851206,1.1598626627663322
2020-03-04,1.3195657224245307,1.2086153865946638
2020-03-05,1.3105872448338713,1.1684389388045229
2020-03-06,1.3035256077880435,1.1491232127263693
2020-03-09,1.281556178197711,1.0593832046533844
2020-03-10,1.3025574701200624,1.1142008307776923
2020-03-11,1.2905598759645798,1.0598850805770739
2020-03-12,1.2688417536475773,0.9584786122185112
2020-03-13,1.2894034640816119,1.0404152280296612
2020-03-16,1.2707594249888494,0.9265692869560186
2020-03-17,1.2812365698673274,0.9765965775046761
2020-03-18,1.2749622154852995,0.9271485477472033
2020-03-19,1.2774703721210896,0.9291187420295359
2020-03-20,1.274293682335186,0.8890789882073313
2020-03-23,1.2748137904483552,0.8663470064825107
2020-03-24,1.2839715163166332,0.9448407997722843
2020-03-25,1.2835980388391688,0.9589851839820404
2020-03-26,1.284763669325939,1.014980372354369
2020-03-27,1.2843249222656306,0.9847484268132459
2020-03-30,1.2855887280403613,1.0167287042859192
2020-03-31,1.2854014108088554,1.0015740712448966
2020-04-01,1.2834614374328206,0.9564982543376217
2020-04-02,1.283448943374985,0.9785699237890929
2020-04-03,1.283448943374985,0.9644254109261905
2020-04-06,1.283448943374985,1.02920233441134
2020-04-07,1.283448943374985,1.0302515008193602
2020-04-08,1.283448943374985,1.0648356536464327
