Date,WFO_Return
2019-09-30,0.012765156091823437
2019-10-01,-0.005906516814228796
2019-10-02,-0.01647610927756815
2019-10-03,0.019146036550334478
2019-10-04,0.014676483058494338
2019-10-07,0.0004087083437818162
2019-10-08,-0.01908303522291277
2019-10-09,0.014948806671158887
2019-10-10,0.009825299835643286
2019-10-11,0.01432677418164735
2019-10-14,-0.00014513351435163635
2019-10-15,0.01869912085485187
2019-10-16,-0.006209189111578861
2019-10-17,0.000529123255640418
2019-10-18,-0.00886381042021428
2019-10-21,0.01513058600030176
2019-10-22,-0.005618551055630805
2019-10-23,0.005012316923953153
2019-10-24,0.00800634072967521
2019-10-25,0.015267149100400279
2019-10-28,0.012810046899334071
2019-10-29,-0.012892797098871561
2019-10-30,0.003950182453859585
2019-10-31,0.0004043540102526
2019-11-01,0.011974067289822476
2019-11-04,0.013851149247976646
2019-11-05,-0.0018485241889664716
2019-11-06,-0.0028898386249270602
2019-11-07,0.004966422983209429
2019-11-08,0.003575009294052134
2019-11-11,0.0022403502127550656
2019-11-12,0.003657999842610171
2019-11-13,0.0016438673701037743
2019-11-14,0.0013691403555691761
2019-11-15,0.0013308437558368913
2019-11-18,0.011966568779893605
2019-11-19,-0.005799346899272612
2019-11-20,-0.0004395335196054062
2019-11-21,-0.0029406801204110156
2019-11-22,0.0013650833253057715
2019-11-25,0.021295589217921962
2019-11-26,-0.004821080075331219
2019-11-27,0.006563309563865916
2019-11-29,-0.004739064642666074
2019-12-02,-0.01667577854304858
2019-12-03,-0.008434974102425885
2019-12-04,0.006772182393251336
2019-12-05,0.0034390641949465783
2019-12-06,0.014255221693649789
2019-12-09,-0.0049285427940792825
2019-12-10,0.002935089041160105
2019-12-11,0.007710555385726792
2019-12-12,0.01307109190381972
2019-12-13,0.005563299007240424
2019-12-16,0.008909467869538223
2019-12-17,0.0026825027177829475
2019-12-18,0.00023716018662375826
2019-12-19,0.009926368237684835
2019-12-20,0.0074590463968862986
2019-12-23,0.0038871176446315936
2019-12-24,-1.1575725308465845e-05
2019-12-26,0.00893730204560933
2019-12-27,-0.0021248208684826464
2019-12-30,-0.006851333911546131
2019-12-31,0.00581515255689341
2020-01-02,0.0
2020-01-03,0.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.0
2020-01-10,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-21,0.0
2020-01-22,0.0
2020-01-23,0.0
2020-01-24,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,0.0
2020-02-27,0.0
2020-02-28,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-04,0.0
2020-03-05,0.0
2020-03-06,0.0
2020-03-09,0.0
2020-03-10,0.0
2020-03-11,0.0
2020-03-12,0.0
2020-03-13,0.0
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,0.0
2020-03-19,0.0
2020-03-20,0.0
2020-03-23,0.0
2020-03-24,0.0
2020-03-25,0.0
2020-03-26,0.0
2020-03-27,0.0
2020-03-30,0.0
2020-03-31,0.0
2020-04-01,0.0
2020-04-02,0.0
2020-04-03,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,0.0
2020-04-09,0.0
2020-04-13,0.0
2020-04-14,0.0
2020-04-15,-0.0028631322372352913
2020-04-16,0.012338013987898189
2020-04-17,-0.002019035609757469
2020-04-20,-0.004507086775707825
2020-04-21,-0.025740346301881475
2020-04-22,0.023926685245741264
2020-04-23,-0.004895237933079888
2020-04-24,0.009476584883504391
2020-04-27,0.0057499661034184635
2020-04-28,-0.010903721815492734
2020-04-29,0.017310522670359096
2020-04-30,-0.0026685501255482025
2020-05-01,-0.018748477797539118
2020-05-04,0.017175721432795166
2020-05-05,0.008538979979798966
2020-05-06,0.006668301708619415
2020-05-07,0.012998299677965841
2020-05-08,0.017814508350666558
2020-05-11,0.01486983629330163
2020-05-12,-0.021654887609180357
2020-05-13,-0.011941689172755149
2020-05-14,0.013661954215905714
2020-05-15,0.017641589673554614
2020-05-18,0.023534473626489416
2020-05-19,-0.004164352849966496
2020-05-20,0.017247019256983798
2020-05-21,-0.012020514211656091
2020-05-22,0.009344258010863693
2020-05-26,-0.009800547014962219
2020-05-27,-0.0003812168758271228
2020-05-28,-0.0020364932196935137
2020-05-29,0.01486399577678793
2020-06-01,0.0015614242085446872
2020-06-02,0.006610956354045627
2020-06-03,0.0037323218223519194
2020-06-04,-0.006072112293707521
2020-06-05,0.023754691973492892
2020-06-08,0.0028260883955583405
2020-06-09,0.014784248088011487
2020-06-10,0.023174196606680825
2020-06-11,-0.05506617734425592
2020-06-12,0.010997524831842409
2020-06-15,0.013775781705300416
2020-06-16,0.01469550866348554
2020-06-17,0.004096605335606601
2020-06-18,0.002385598762675134
2020-06-19,-0.003174262833348651
2020-06-22,0.02225505102480746
2020-06-23,0.006143399362836727
2020-06-24,-0.021504168086608877
2020-06-25,0.016047232351594443
2020-06-26,-0.02744843779193737
2020-06-29,0.013351730890012459
2020-06-30,0.019767841569326927
2020-07-01,0.0035888465767416333
2020-07-02,0.005439743058844038
2020-07-06,0.021832242359197784
2020-07-07,-0.0054352622353309454
2020-07-08,0.021950884953343075
2020-07-09,0.008572317958399744
2020-07-10,0.0015238599378756268
2020-07-13,-0.021226951368191166
2020-07-14,0.016998686965009557
2020-07-15,3.6516333453279204e-05
2020-07-16,-0.011111684664166038
2020-07-17,0.000591169671242231
2020-07-20,0.02561280361719631
2020-07-21,-0.010620666953802455
2020-07-22,0.008386770961690493
2020-07-23,-0.03263598912470703
2020-07-24,-0.0021620815642493796
2020-07-27,0.016481896144769304
2020-07-28,-0.012878557584757727
2020-07-29,0.01650965169614871
2020-07-30,0.0054842298948993284
2020-07-31,0.029526357916361157
2020-08-03,0.03141269918922307
2020-08-04,0.0038213609202262244
2020-08-05,0.00336254310317452
2020-08-06,0.01547665595246045
2020-08-07,-0.012975778763246015
2020-08-10,-0.001366109443877217
2020-08-11,-0.02239824418619124
2020-08-12,0.032536130643139094
2020-08-13,0.0034469017695351323
2020-08-14,0.0026678256928203137
2020-08-17,0.018504489431650506
2020-08-18,0.0025165877742120146
2020-08-19,-0.004736802687159508
2020-08-20,0.012195174830956279
2020-08-21,0.02312327927594557
2020-08-24,0.00703402533048797
2020-08-25,0.002660966100602985
2020-08-26,0.0117620329083854
2020-08-27,0.000863245401789059
2020-08-28,0.014065218241223282
2020-08-31,0.008192579916655701
2020-09-01,0.022664906125517026
2020-09-02,0.012759988157474728
2020-09-03,-0.06729933502965502
2020-09-04,-0.01293335388252484
2020-09-08,-0.05123061944636459
2020-09-09,0.04238461057896392
2020-09-10,-0.027435526744192834
2020-09-11,-0.00777620430113754
2020-09-14,0.027029096147972997
2020-09-15,0.008061113825727773
2020-09-16,-0.02200677492757841
2020-09-17,-0.009817590157527839
2020-09-18,-0.01941429717288687
2020-09-21,0.014208728191960202
2020-09-22,0.014905167311733136
2020-09-23,-0.026577223272362352
2020-09-24,0.007857888236982913
2020-09-25,0.0240650995286103
2020-09-28,0.013250845994611848
2020-09-29,0.00040501428654493576
2020-09-30,0.011425045829018876
2020-10-01,0.005272537581142267
2020-10-02,-0.02058446378925477
2020-10-05,0.02323641598398113
2020-10-06,-0.005569667919589724
2020-10-07,0.008382042088013963
2020-10-08,-0.002481285687218171
2020-10-09,0.002976000367847287
2020-10-12,0.02429511245843341
2020-10-13,-0.007997292717001989
2020-10-14,-0.004069618991112495
2020-10-15,-0.005004065179225289
2020-10-16,-0.00648754467795673
2020-10-19,-0.02205683072294834
2020-10-20,0.007537737063843752
2020-10-21,-0.003872313484669432
2020-10-22,-0.003946643075467826
2020-10-23,0.005163776380226859
2020-10-26,-0.01996822459358369
2020-10-27,0.011139137617864142
2020-10-28,-0.04687876817507797
2020-10-29,0.022179889831329624
2020-10-30,-0.028764008948813757
2020-11-02,0.0033549005684528344
2020-11-03,0.01807369774375965
2020-11-04,0.03252606164346866
2020-11-05,0.011379488965553283
2020-11-06,0.007040340008701185
2020-11-09,-0.012846306800460089
2020-11-10,-0.016153521929594294
2020-11-11,0.014543115317698196
2020-11-12,-0.0017032506143207504
2020-11-13,0.0004933606599454021
2020-11-16,0.007224015667210315
2020-11-17,-0.00306492675396397
2020-11-18,-0.002887625839235408
2020-11-19,0.0027286020826875895
2020-11-20,-0.010657842774179083
2020-11-23,-0.005396791019490074
2020-11-24,0.0079215369250005
2020-11-25,0.0068373332358700745
2020-11-27,0.003993150748027752
2020-11-30,0.005464742121179339
2020-12-01,0.012725860505439557
2020-12-02,0.0031726884324892735
2020-12-03,-0.0043320260526658605
2020-12-04,0.003919098573966107
2020-12-07,0.00336639326145477
2020-12-08,-0.0007064532722421135
2020-12-09,-0.020191663887114186
2020-12-10,0.0012794602195359966
2020-12-11,0.0012771004108678707
2020-12-14,-0.0013040152376400382
2020-12-15,0.015820773071149347
2020-12-16,0.0062680844939521085
2020-12-17,0.0032985305299087497
2020-12-18,-0.00590656809350959
2020-12-21,0.006779709017789931
2020-12-22,0.008210935995599106
2020-12-23,-0.00477913186357215
2020-12-24,0.004857535211837238
2020-12-28,0.01356962539431733
2020-12-29,-0.004705956853562898
2020-12-30,-0.004529758261957562
2020-12-31,0.00017903059066740057
2021-01-04,0.0
2021-01-05,0.0
2021-01-06,0.0
2021-01-07,0.0
2021-01-08,0.0
2021-01-11,0.0
2021-01-12,0.0
2021-01-13,0.0
2021-01-14,0.0
2021-01-15,0.0
2021-01-19,0.0
2021-01-20,0.0
2021-01-21,0.0
2021-01-22,0.0
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.0
2021-01-29,0.0
2021-02-01,0.0
2021-02-02,0.0
2021-02-03,0.0
2021-02-04,0.0
2021-02-05,0.0
2021-02-08,0.0
2021-02-09,0.0
2021-02-10,0.0
2021-02-11,0.0
2021-02-12,0.0
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.0
