Date,FullPortfolio,BuyHold_SPY
2019-08-08,0.9878866715964792,1.1235506100152093
2019-08-09,0.9823122854879335,1.1158976790848247
2019-08-12,0.974790917415584,1.102313453295509
2019-08-13,0.9834380734047691,1.1194566103839292
2019-08-14,0.9665552008819348,1.0863564779870019
2019-08-15,0.964298667281223,1.0892264718206577
2019-08-16,0.9750180465275895,1.1052983343666336
2019-08-19,0.9839767410389061,1.1186145757039365
2019-08-20,0.978960820296896,1.110043061486287
2019-08-21,0.9861915117086918,1.1190738673475689
2019-08-22,0.9867532348091449,1.1187292056351623
2019-08-23,0.9711633872469084,1.0899919578933783
2019-08-26,0.9727024683933977,1.1020454688434957
2019-08-27,0.9688762692135945,1.0977214374310351
2019-08-28,0.9688862086848528,1.1054511742749347
2019-08-29,0.9739077610177327,1.119571240315155
2019-08-30,0.9730989263356487,1.1190738673475686
2019-09-03,0.9642567202706834,1.1125303122835823
2019-09-04,0.9584343620599807,1.1251578734616796
2019-09-05,0.9545312551924974,1.1396223439080635
2019-09-06,0.9515849792739245,1.1405024599120102
2019-09-09,0.9393808856424128,1.1410761241806255
2019-09-10,0.9333347800591242,1.1408083970348555
2019-09-11,0.9375840220004683,1.148920490955751
2019-09-12,0.939877556663548,1.1529006325745343
2019-09-13,0.9306438443814803,1.1521350178486922
2019-09-16,0.9158375857179997,1.148576729815195
2019-09-17,0.9257704360576717,1.1514844190134403
2019-09-18,0.9289158938138444,1.1521734851320105
2019-09-19,0.9318178000486442,1.152096807871617
2019-09-20,0.9296201538821692,1.1466533656492834
2019-09-23,0.9312692304466732,1.1463843519722987
2019-09-24,0.9359834020268116,1.1373887970662984
2019-09-25,0.9385554834431309,1.144116454747102
2019-09-26,0.9442726097557549,1.1417328983657078
2019-09-27,0.9433678633827386,1.1355821212815562
2019-09-30,0.9512152375465862,1.1408485368087529
2019-10-01,0.9509686045417229,1.1272785915159198
2019-10-02,0.9507052329900458,1.1073656613754652
2019-10-03,0.9513428897668984,1.116437893541859
2019-10-04,0.9548224913349875,1.1315453722893285
2019-10-07,0.9531939033282599,1.1266635009421926
2019-10-08,0.9584046736127337,1.109172208507086
2019-10-09,0.9600665061740866,1.1197054255208438
2019-10-10,0.9565161691541232,1.1272785915159198
2019-10-11,0.9491503898297792,1.1389649264573742
2019-10-14,0.9481722527414699,1.1376960207203586
2019-10-15,0.9388622024692204,1.14895985881092
2019-10-16,0.9430648132038852,1.1471149730491024
2019-10-17,0.9428673684677923,1.150497649571799
2019-10-18,0.9465180266270335,1.1454616517851473
2019-10-21,0.9454018522482344,1.1532271541968144
2019-10-22,0.9454969272114536,1.149459933494057
2019-10-23,0.9471258841102127,1.1528038854271923
2019-10-24,0.9467468698472213,1.1546878817379354
2019-10-25,0.942119708411188,1.1594165272174057
2019-10-28,0.9304700323048517,1.1659513338691323
2019-10-29,0.9284674438020316,1.1656052569723896
2019-10-30,0.9331722167427783,1.1691805272179203
2019-10-31,0.9398001940829461,1.1660666070659655
2019-11-01,0.9314842481718062,1.176868837756708
2019-11-04,0.9176229831948906,1.1815972259299354
2019-11-05,0.9073220610595695,1.1802901102158443
2019-11-06,0.914489485284184,1.1805592525459505
2019-11-07,0.9047649463220011,1.1847112747350115
2019-11-08,0.9001933877571354,1.1876329871234967
2019-11-11,0.9046940654960092,1.1853645752858144
2019-11-12,0.9068718917563495,1.187863404864042
2019-11-13,0.9108568369047833,1.1882478203909812
2019-11-14,0.915149909304698,1.1899773043028439
2019-11-15,0.9118059581245289,1.1985888296412692
2019-11-18,0.9194191261181733,1.1994726765857384
2019-11-19,0.92278828070311,1.1991272429546032
2019-11-20,0.919953848166262,1.1946673538458747
2019-11-21,0.9132032699379318,1.1927456621705421
2019-11-22,0.9113105527253915,1.195398232228921
2019-11-25,0.9136368049575964,1.2046629294650273
2019-11-26,0.9193716121384438,1.2073917908244354
2019-11-27,0.9200607088268151,1.2127738655078297
2019-11-29,0.9310685762390108,1.2082761523813903
2019-12-02,0.9275904868944584,1.19801220635086
2019-12-03,0.9279875999618294,1.1899773043028439
2019-12-04,0.924536921154448,1.1973200525573746
2019-12-05,0.9257240762025519,1.199472676585738
2019-12-06,0.923070312444825,1.210428905062875
2019-12-09,0.9270501319114223,1.2066230884236777
2019-12-10,0.925225158668637,1.2052776340793898
2019-12-11,0.9288979645578174,1.208699163844769
